,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,2005340721,Tragulus kanchil,12.843621,99.52097,POINT (99.52096999999999 12.843621),1,1.1972142,123.0,28.0,1528.63,45.93,-0.29,4.1,264.01,112878.0,112878.0,289.0,233.0,12.0,109.02,116.37,1438.55,142.17,124.18,689.0,192.0,47.0,0.028465044,261.0,276.0,242.0,1089.0,217.0,6.0,72.0,520.0,37.0,276.0,126.0,86.0,62.0,1312.0,326.0,188.0,138.0,263.0,243.0
1,1,1993717280,Tragulus kanchil,4.394024,102.391924,POINT (102.391924 4.394024),1,4.610276,131.0,23.0,1642.54,14.15,0.33,2.05,724.31,110232.0,110232.0,285.0,213.0,12.0,123.09,132.98,1036.25,142.94,127.77,670.5,144.0,49.0,0.030067006,255.0,261.0,245.0,2446.0,304.0,102.0,29.0,852.0,415.0,587.0,581.0,97.0,85.0,633.0,313.0,200.0,113.0,252.0,249.0
2,2,1990646857,Tragulus kanchil,3.029414,101.73576,POINT (101.73576 3.029414),1,1.6069438,131.0,23.0,1665.36,6.97,0.31,1.1,742.47,116316.0,116316.0,311.0,230.0,12.0,131.01,135.27,769.07,146.35,132.35,718.0,144.0,49.0,0.0037536216,269.0,274.0,265.0,2408.0,277.0,124.0,27.0,782.0,403.0,718.0,686.0,93.0,86.0,346.0,325.0,217.0,108.0,266.0,269.0
3,3,1920827842,Tragulus kanchil,12.883641,99.575437,POINT (99.57543699999999 12.883641),1,1.1972142,123.0,28.0,1528.63,45.93,-0.29,4.1,264.01,112878.0,112878.0,289.0,233.0,12.0,109.02,116.37,1438.55,142.17,124.18,689.0,192.0,47.0,0.028465044,261.0,276.0,242.0,1089.0,217.0,6.0,72.0,520.0,37.0,276.0,126.0,86.0,62.0,1312.0,326.0,188.0,138.0,263.0,243.0
4,4,1898844792,Tragulus kanchil,4.998606,117.790947,POINT (117.790947 4.998606),1,1.2835284,130.0,25.0,1460.21,0.0,0.37,1.0,898.64,110196.0,110196.0,283.0,220.0,12.0,108.79,120.98,901.34,126.55,109.69,672.0,159.0,47.0,0.02910186,255.0,258.0,250.0,2310.0,249.0,150.0,13.0,684.0,514.0,524.0,661.0,77.0,89.0,297.0,300.0,214.0,86.0,252.0,253.0
5,5,1838022197,Tragulus kanchil,12.842978,99.592734,POINT (99.59273399999999 12.842978),1,1.9689744,134.0,20.0,1536.46,52.84,-0.31,4.15,258.71,114876.0,114876.0,292.0,238.0,12.0,108.68,115.84,1492.69,143.74,125.4,702.5,163.0,71.0,0.007766786,266.0,281.0,246.0,1061.0,221.0,6.0,73.0,510.0,37.0,260.0,134.0,85.0,62.0,1346.0,330.0,193.0,137.0,268.0,247.0
6,6,1836562886,Tragulus kanchil,12.859447,99.560272,POINT (99.560272 12.859447),1,1.1972142,123.0,28.0,1528.63,45.93,-0.29,4.1,264.01,112878.0,112878.0,289.0,233.0,12.0,109.02,116.37,1438.55,142.17,124.18,689.0,192.0,47.0,0.028465044,261.0,276.0,242.0,1089.0,217.0,6.0,72.0,520.0,37.0,276.0,126.0,86.0,62.0,1312.0,326.0,188.0,138.0,263.0,243.0
7,7,1640133841,Tragulus kanchil,1.377105,103.826358,POINT (103.826358 1.377105),1,3.9959676,137.0,17.0,1547.93,0.0,0.37,1.25,876.13,115848.0,115848.0,301.0,233.0,12.0,126.12,123.65,634.97,128.48,123.99,712.5,136.0,48.0,0.003181237,268.0,272.0,262.0,2444.0,318.0,155.0,23.0,835.0,486.0,525.0,835.0,81.0,87.0,375.0,314.0,221.0,93.0,262.0,270.0
8,8,1586154493,Tragulus kanchil,12.859444,99.560278,POINT (99.560278 12.859444),1,1.1972142,123.0,28.0,1528.63,45.93,-0.29,4.1,264.01,112878.0,112878.0,289.0,233.0,12.0,109.02,116.37,1438.55,142.17,124.18,689.0,192.0,47.0,0.028465044,261.0,276.0,242.0,1089.0,217.0,6.0,72.0,520.0,37.0,276.0,126.0,86.0,62.0,1312.0,326.0,188.0,138.0,263.0,243.0
9,9,1580413107,Tragulus kanchil,4.965772,117.689499,POINT (117.689499 4.965772),1,1.013436,130.0,25.0,1428.26,0.0,0.39,0.9,906.73,106002.0,106002.0,275.0,210.0,12.0,112.12,118.59,818.26,123.35,108.22,643.0,159.0,47.0,0.030304614,245.0,248.0,242.0,2323.0,238.0,157.0,11.0,667.0,519.0,551.0,600.0,77.0,89.0,240.0,290.0,204.0,86.0,243.0,244.0
10,10,1453379083,Tragulus kanchil,12.859497,99.56028,POINT (99.56028000000001 12.859497),1,1.1972142,123.0,28.0,1528.63,45.93,-0.29,4.1,264.01,112878.0,112878.0,289.0,233.0,12.0,109.02,116.37,1438.55,142.17,124.18,689.0,192.0,47.0,0.028465044,261.0,276.0,242.0,1089.0,217.0,6.0,72.0,520.0,37.0,276.0,126.0,86.0,62.0,1312.0,326.0,188.0,138.0,263.0,243.0
11,11,1339789732,Tragulus kanchil,5.166667,118.75,POINT (118.75 5.166666999999999),1,0.5293772,123.0,27.0,1508.45,0.0,0.34,1.2,851.59,113058.0,113058.0,289.0,225.0,12.0,110.66,135.5,1058.89,131.9,110.66,692.0,195.0,46.0,0.01778958,261.0,265.0,256.0,2297.0,277.0,139.0,22.0,746.0,460.0,511.0,746.0,79.0,87.0,366.0,310.0,220.0,90.0,256.0,263.0
12,12,1291071861,Tragulus kanchil,12.852913,99.575593,POINT (99.57559300000001 12.852913),1,1.1972142,123.0,28.0,1528.63,45.93,-0.29,4.1,264.01,112878.0,112878.0,289.0,233.0,12.0,109.02,116.37,1438.55,142.17,124.18,689.0,192.0,47.0,0.028465044,261.0,276.0,242.0,1089.0,217.0,6.0,72.0,520.0,37.0,276.0,126.0,86.0,62.0,1312.0,326.0,188.0,138.0,263.0,243.0
13,13,1099960040,Tragulus kanchil,1.370015,103.823075,POINT (103.823075 1.370015),1,3.9959676,137.0,17.0,1547.93,0.0,0.37,1.25,876.13,115848.0,115848.0,301.0,233.0,12.0,126.12,123.65,634.97,128.48,123.99,712.5,136.0,48.0,0.003181237,268.0,272.0,262.0,2444.0,318.0,155.0,23.0,835.0,486.0,525.0,835.0,81.0,87.0,375.0,314.0,221.0,93.0,262.0,270.0
14,14,2005340721,Tragulus kanchil,6.045670833049965,113.02318359104444,POINT (113.0231835910445 6.045670833049965),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
15,15,1993717280,Tragulus kanchil,-0.2679415356434616,104.06731565778446,POINT (104.0673156577845 -0.2679415356434616),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
16,16,1990646857,Tragulus kanchil,4.000997561057217,121.70805349165406,POINT (121.708053491654 4.000997561057216),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
17,17,1920827842,Tragulus kanchil,3.5154003176359314,93.56121403878338,POINT (93.56121403878338 3.515400317635931),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
18,18,1898844792,Tragulus kanchil,0.6205874391866706,111.7198886162712,POINT (111.7198886162712 0.6205874391866706),0,6.131534,134.0,12.0,1622.4,0.0,0.53,1.25,1169.79,115470.0,115470.0,300.0,228.0,12.0,127.64,134.98,595.54,135.37,128.85,709.5,127.0,53.0,0.0007135981,267.0,271.0,262.0,3476.0,363.0,201.0,17.0,1054.0,667.0,825.0,983.0,89.0,89.0,345.0,319.0,220.0,99.0,263.0,268.0
19,19,1838022197,Tragulus kanchil,14.586384100040116,95.70408401998762,POINT (95.70408401998762 14.58638410004012),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
20,20,1836562886,Tragulus kanchil,15.737901442461972,96.26427691364314,POINT (96.26427691364316 15.73790144246197),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
21,21,1640133841,Tragulus kanchil,12.147705908638876,95.64263293032606,POINT (95.64263293032606 12.14770590863888),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
22,22,1586154493,Tragulus kanchil,3.137357212539814,120.93549528328519,POINT (120.9354952832852 3.137357212539814),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
23,23,1580413107,Tragulus kanchil,8.551710245945554,118.031005304745,POINT (118.031005304745 8.551710245945554),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
24,24,1453379083,Tragulus kanchil,2.9635564069581837,96.38089615763849,POINT (96.38089615763849 2.963556406958184),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
25,25,1339789732,Tragulus kanchil,1.7429705725094022,97.27259065355943,POINT (97.27259065355945 1.742970572509402),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
26,26,1291071861,Tragulus kanchil,4.365287810099883,100.5896354764966,POINT (100.5896354764966 4.365287810099883),0,1.5094143,113.0,44.0,1655.78,11.71,0.25,1.1,715.18,116658.0,116658.0,312.0,231.0,12.0,128.57,139.7,675.04,140.5,129.94,721.0,189.0,54.0,0.0013268439,270.0,274.0,265.0,2211.0,286.0,105.0,30.0,787.0,370.0,488.0,654.0,92.0,89.0,351.0,321.0,218.0,103.0,266.0,272.0
27,27,1099960040,Tragulus kanchil,5.756991168352032,104.25690979162277,POINT (104.2569097916228 5.756991168352033),0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4e+38,-3.4e+38,-3.4e+38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
